Basin,month,STAT,VALUE
Zambezi Basin,1993may,average,5.29568764825
Limpopo Basin,1993may,average,6.43008505480
Okavango Basin,1993may,average,2.94453733596
Cuvelai Basin,1993may,average,2.11607852726
Zambezi Basin,1993nov,average,111.33196416700
Limpopo Basin,1993nov,average,95.57007445190
Okavango Basin,1993nov,average,56.24898457480
Cuvelai Basin,1993nov,average,63.11855985900
Zambezi Basin,1993oct,average,17.83720702870
Limpopo Basin,1993oct,average,37.47433124160
Okavango Basin,1993oct,average,36.94971350770
Cuvelai Basin,1993oct,average,22.94838067720
Zambezi Basin,1993sep,average,5.28378644126
Limpopo Basin,1993sep,average,10.22086884360
Okavango Basin,1993sep,average,4.88671788595
Cuvelai Basin,1993sep,average,1.58348298928
Zambezi Basin,1994apr,average,26.87163683190
Limpopo Basin,1994apr,average,15.12573872390
Okavango Basin,1994apr,average,13.76890325830
Cuvelai Basin,1994apr,average,18.72596086610
Zambezi Basin,1994aug,average,1.70258721562
Limpopo Basin,1994aug,average,4.83070277233
Okavango Basin,1994aug,average,0.60676254139
Cuvelai Basin,1994aug,average,0.20496267511
Zambezi Basin,1994dec,average,144.09989251700
Limpopo Basin,1994dec,average,99.40288103630
Okavango Basin,1994dec,average,47.30191424560
Cuvelai Basin,1994dec,average,36.00844817110
Zambezi Basin,1994feb,average,159.99348339300
Limpopo Basin,1994feb,average,60.03483366910
Okavango Basin,1994feb,average,82.77955181260
Cuvelai Basin,1994feb,average,98.53515301160
Zambezi Basin,1994jan,average,234.25369533600
Limpopo Basin,1994jan,average,86.19259879710
Okavango Basin,1994jan,average,176.18975812500
Cuvelai Basin,1994jan,average,129.91423458700
Zambezi Basin,1994jul,average,1.82549470150
Limpopo Basin,1994jul,average,6.02815947574
Okavango Basin,1994jul,average,0.35198346419
Cuvelai Basin,1994jul,average,0.03687178857
Zambezi Basin,1994jun,average,1.70512032606
Limpopo Basin,1994jun,average,5.75884145291
Okavango Basin,1994jun,average,1.16079880263
Cuvelai Basin,1994jun,average,0.29011044393
Zambezi Basin,1994mar,average,55.57334570190
Limpopo Basin,1994mar,average,34.61333289550
Okavango Basin,1994mar,average,35.28417054310
Cuvelai Basin,1994mar,average,32.85495367520
Zambezi Basin,1994may,average,4.60765007161
Limpopo Basin,1994may,average,5.32886630862
Okavango Basin,1994may,average,2.96463232549
Cuvelai Basin,1994may,average,2.10071021079
Zambezi Basin,1994nov,average,53.68693300220
Limpopo Basin,1994nov,average,47.14719841130
Okavango Basin,1994nov,average,47.16857598980
Cuvelai Basin,1994nov,average,43.36561439470
Zambezi Basin,1994oct,average,34.15841359690
Limpopo Basin,1994oct,average,29.88514995010
Okavango Basin,1994oct,average,13.01714737810
Cuvelai Basin,1994oct,average,6.52909588611
Zambezi Basin,1994sep,average,4.66189613521
Limpopo Basin,1994sep,average,7.59669129069
Okavango Basin,1994sep,average,4.03314808801
Cuvelai Basin,1994sep,average,1.80071458349
Zambezi Basin,1995apr,average,22.32209120480
Limpopo Basin,1995apr,average,34.61105650440
Okavango Basin,1995apr,average,15.78770084880
Cuvelai Basin,1995apr,average,20.25648915890
Zambezi Basin,1995aug,average,1.65080948181
Limpopo Basin,1995aug,average,6.13172832604
Okavango Basin,1995aug,average,0.61517544013
Cuvelai Basin,1995aug,average,0.20463984076
Zambezi Basin,1995dec,average,165.88526987200
Limpopo Basin,1995dec,average,108.07741835100
Okavango Basin,1995dec,average,66.47954473850
Cuvelai Basin,1995dec,average,34.60397559550
Zambezi Basin,1995feb,average,175.00400690300
Limpopo Basin,1995feb,average,88.58468907520
Okavango Basin,1995feb,average,87.61518493350
Cuvelai Basin,1995feb,average,173.68633751600
Zambezi Basin,1995jan,average,164.38738305600
Limpopo Basin,1995jan,average,69.95443624260
Okavango Basin,1995jan,average,47.52924291770
Cuvelai Basin,1995jan,average,20.82684606290
Zambezi Basin,1995jul,average,1.73592474707
Limpopo Basin,1995jul,average,3.87345968734
Okavango Basin,1995jul,average,0.35453925767
Cuvelai Basin,1995jul,average,0.03670875290
Zambezi Basin,1995jun,average,1.56909928702
Limpopo Basin,1995jun,average,5.62515316486
Okavango Basin,1995jun,average,1.17487642236
Cuvelai Basin,1995jun,average,0.29471056144
Zambezi Basin,1995mar,average,89.90281745190
Limpopo Basin,1995mar,average,81.63396769600
Okavango Basin,1995mar,average,65.59847066460
Cuvelai Basin,1995mar,average,84.24910814620
Zambezi Basin,1995may,average,6.25498615762
Limpopo Basin,1995may,average,13.39620643460
Okavango Basin,1995may,average,4.22361853705
Cuvelai Basin,1995may,average,2.75182627792
Zambezi Basin,1995nov,average,70.60364599380
Limpopo Basin,1995nov,average,86.67331797970
Okavango Basin,1995nov,average,44.08452143960
Cuvelai Basin,1995nov,average,30.22512720290
Zambezi Basin,1995oct,average,25.24560764640
Limpopo Basin,1995oct,average,30.30627542920
Okavango Basin,1995oct,average,18.17035902370
Cuvelai Basin,1995oct,average,10.14062227440
Zambezi Basin,1995sep,average,3.76943763397
Limpopo Basin,1995sep,average,7.09601635463
Okavango Basin,1995sep,average,4.40421317717
Cuvelai Basin,1995sep,average,2.06361458735
Zambezi Basin,1996apr,average,21.36340639050
Limpopo Basin,1996apr,average,28.26016765590
Okavango Basin,1996apr,average,14.52325560150
Cuvelai Basin,1996apr,average,13.30780683880
Zambezi Basin,1996aug,average,1.53268881701
Limpopo Basin,1996aug,average,7.32162337123
Okavango Basin,1996aug,average,0.61514010751
Cuvelai Basin,1996aug,average,0.20446334676
Zambezi Basin,1996dec,average,188.46554739000
Limpopo Basin,1996dec,average,73.78433693260
Okavango Basin,1996dec,average,85.08142190680
Cuvelai Basin,1996dec,average,80.16633344760
Zambezi Basin,1996feb,average,206.34014210500
Limpopo Basin,1996feb,average,171.38085397600
Okavango Basin,1996feb,average,124.03382380700
Cuvelai Basin,1996feb,average,82.06682338950
Zambezi Basin,1996jan,average,228.25491446500
Limpopo Basin,1996jan,average,193.43744999500
Okavango Basin,1996jan,average,141.50505976800
Cuvelai Basin,1996jan,average,154.17211117500
Zambezi Basin,1996jul,average,2.00906455945
Limpopo Basin,1996jul,average,7.94957708266
Okavango Basin,1996jul,average,0.35660271190
Cuvelai Basin,1996jul,average,0.03671727360
Zambezi Basin,1996jun,average,2.10286992855
Limpopo Basin,1996jun,average,7.27312063292
Okavango Basin,1996jun,average,1.16959583988
Cuvelai Basin,1996jun,average,0.29432218738
Zambezi Basin,1996mar,average,128.21632519600
Limpopo Basin,1996mar,average,40.80632804440
Okavango Basin,1996mar,average,41.36167596170
Cuvelai Basin,1996mar,average,53.29160454810
Zambezi Basin,1996may,average,7.84355103632
Limpopo Basin,1996may,average,22.09405170260
Okavango Basin,1996may,average,4.68507231187
Cuvelai Basin,1996may,average,2.12682287309
Zambezi Basin,1996nov,average,87.16155212230
Limpopo Basin,1996nov,average,88.29542329440
Okavango Basin,1996nov,average,66.76361722710
Cuvelai Basin,1996nov,average,26.13276529220
Zambezi Basin,1996oct,average,16.99585178000
Limpopo Basin,1996oct,average,36.20318672200
Okavango Basin,1996oct,average,14.27381168160
Cuvelai Basin,1996oct,average,5.66509155069
Zambezi Basin,1996sep,average,4.04920567794
Limpopo Basin,1996sep,average,6.43606944408
Okavango Basin,1996sep,average,4.33895727617
Cuvelai Basin,1996sep,average,1.56699706082
Zambezi Basin,1997apr,average,62.13007257240
Limpopo Basin,1997apr,average,19.71895737770
Okavango Basin,1997apr,average,13.93910152150
Cuvelai Basin,1997apr,average,10.16456600460
Zambezi Basin,1997aug,average,1.47747432132
Limpopo Basin,1997aug,average,4.06113624823
Okavango Basin,1997aug,average,0.80141514928
Cuvelai Basin,1997aug,average,0.20426771589
Zambezi Basin,1997dec,average,192.46440751700
Limpopo Basin,1997dec,average,69.60560909650
Okavango Basin,1997dec,average,84.25587768970
Cuvelai Basin,1997dec,average,96.62712205520
Zambezi Basin,1997feb,average,222.92533555900
Limpopo Basin,1997feb,average,60.38160487430
Okavango Basin,1997feb,average,87.41020420990
Cuvelai Basin,1997feb,average,134.67732067500
Zambezi Basin,1997jan,average,266.49828865400
Limpopo Basin,1997jan,average,145.56640763700
Okavango Basin,1997jan,average,179.93817784400
Cuvelai Basin,1997jan,average,189.46940831800
Zambezi Basin,1997jul,average,2.31725696280
Limpopo Basin,1997jul,average,5.82353024280
Okavango Basin,1997jul,average,0.35474992136
Cuvelai Basin,1997jul,average,0.03674059584
Zambezi Basin,1997jun,average,1.35822837333
Limpopo Basin,1997jun,average,5.46627868700
Okavango Basin,1997jun,average,1.16403053386
Cuvelai Basin,1997jun,average,0.29560464277
Zambezi Basin,1997mar,average,134.03663999700
Limpopo Basin,1997mar,average,117.39093380300
Okavango Basin,1997mar,average,131.33307919700
Cuvelai Basin,1997mar,average,113.81167211300
Zambezi Basin,1997may,average,5.39166141363
Limpopo Basin,1997may,average,14.41373898360
Okavango Basin,1997may,average,4.43118057478
Cuvelai Basin,1997may,average,2.27956128223
Zambezi Basin,1997nov,average,105.77877979500
Limpopo Basin,1997nov,average,80.15911315010
Okavango Basin,1997nov,average,34.10675046110
Cuvelai Basin,1997nov,average,17.54745356860
Zambezi Basin,1997oct,average,27.90973126720
Limpopo Basin,1997oct,average,36.62501781380
Okavango Basin,1997oct,average,34.15798164380
Cuvelai Basin,1997oct,average,27.90333041010
Zambezi Basin,1997sep,average,4.66766780507
Limpopo Basin,1997sep,average,18.80531432420
Okavango Basin,1997sep,average,5.78209685966
Cuvelai Basin,1997sep,average,2.00694962425
Zambezi Basin,1998apr,average,29.11297928850
Limpopo Basin,1998apr,average,16.14884063900
Okavango Basin,1998apr,average,15.87991681870
Cuvelai Basin,1998apr,average,25.74536189300
Zambezi Basin,1998aug,average,1.85242483843
Limpopo Basin,1998aug,average,6.31536503437
Okavango Basin,1998aug,average,0.62651003883
Cuvelai Basin,1998aug,average,0.20476135291
Zambezi Basin,1998dec,average,220.58017935700
Limpopo Basin,1998dec,average,156.76911897400
Okavango Basin,1998dec,average,104.61513930900
Cuvelai Basin,1998dec,average,86.99548819810
Zambezi Basin,1998feb,average,126.35342732200
Limpopo Basin,1998feb,average,36.78895091020
Okavango Basin,1998feb,average,46.32364829200
Cuvelai Basin,1998feb,average,65.35168029310
Zambezi Basin,1998jan,average,1.72763055816
Limpopo Basin,1998jan,average,5.41254007251
Okavango Basin,1998jan,average,0.36047146157
Cuvelai Basin,1998jan,average,0.03674115232
Zambezi Basin,1998jul,average,1.72763055816
Limpopo Basin,1998jul,average,5.41254007251
Okavango Basin,1998jul,average,0.36047146157
Cuvelai Basin,1998jul,average,0.03674115232
Zambezi Basin,1998jun,average,1.54334188419
Limpopo Basin,1998jun,average,5.69322718571
Okavango Basin,1998jun,average,1.18266771719
Cuvelai Basin,1998jun,average,0.29549551187
Zambezi Basin,1998mar,average,139.97504209900
Limpopo Basin,1998mar,average,44.39768037390
Okavango Basin,1998mar,average,61.21305466980
Cuvelai Basin,1998mar,average,58.45863016100
Zambezi Basin,1998may,average,4.97662327551
Limpopo Basin,1998may,average,5.58992779828
Okavango Basin,1998may,average,3.01620586870
Cuvelai Basin,1998may,average,2.11295274640
Zambezi Basin,1998nov,average,89.73229132210
Limpopo Basin,1998nov,average,92.43426767240
Okavango Basin,1998nov,average,63.16362133040
Cuvelai Basin,1998nov,average,28.22784265980
Zambezi Basin,1998oct,average,18.00324157020
Limpopo Basin,1998oct,average,46.86371247660
Okavango Basin,1998oct,average,25.03105851040
Cuvelai Basin,1998oct,average,11.62324667430
Zambezi Basin,1998sep,average,4.81542052048
Limpopo Basin,1998sep,average,12.48636182920
Okavango Basin,1998sep,average,4.50233041376
Cuvelai Basin,1998sep,average,1.49784679061
Zambezi Basin,1999apr,average,39.60451449180
Limpopo Basin,1999apr,average,23.42856844880
Okavango Basin,1999apr,average,13.28566904940
Cuvelai Basin,1999apr,average,12.68215035420
Zambezi Basin,1999aug,average,1.65708898796
Limpopo Basin,1999aug,average,4.96740510855
Okavango Basin,1999aug,average,0.62473535233
Cuvelai Basin,1999aug,average,0.20373502519
Zambezi Basin,1999dec,average,130.82618657900
Limpopo Basin,1999dec,average,88.66209896550
Okavango Basin,1999dec,average,115.82459412800
Cuvelai Basin,1999dec,average,185.45232284300
Zambezi Basin,1999feb,average,194.04589239200
Limpopo Basin,1999feb,average,103.94735503000
Okavango Basin,1999feb,average,78.42737663800
Cuvelai Basin,1999feb,average,76.16878352910
Zambezi Basin,1999jan,average,264.54492717800
Limpopo Basin,1999jan,average,92.43605095060
Okavango Basin,1999jan,average,110.27502806100
Cuvelai Basin,1999jan,average,137.29403625600
Zambezi Basin,1999jul,average,2.02639737581
Limpopo Basin,1999jul,average,5.10016701484
Okavango Basin,1999jul,average,0.36052509178
Cuvelai Basin,1999jul,average,0.03673614432
Zambezi Basin,1999jun,average,1.70698975557
Limpopo Basin,1999jun,average,7.10920901471
Okavango Basin,1999jun,average,1.20411837660
Cuvelai Basin,1999jun,average,0.29464528750
Zambezi Basin,1999mar,average,171.12146403300
Limpopo Basin,1999mar,average,56.71060163290
Okavango Basin,1999mar,average,86.28381122630
Cuvelai Basin,1999mar,average,107.46676212600
Zambezi Basin,1999may,average,5.83249906285
Limpopo Basin,1999may,average,10.82939051370
Okavango Basin,1999may,average,4.31032284002
Cuvelai Basin,1999may,average,2.17651604750
Zambezi Basin,1999nov,average,77.39471523650
Limpopo Basin,1999nov,average,90.34140057490
Okavango Basin,1999nov,average,53.04637446560
Cuvelai Basin,1999nov,average,62.15475099920
Zambezi Basin,1999oct,average,22.63926321310
Limpopo Basin,1999oct,average,28.15579977330
Okavango Basin,1999oct,average,16.81527697540
Cuvelai Basin,1999oct,average,10.93634237720
Zambezi Basin,1999sep,average,4.61022592263
Limpopo Basin,1999sep,average,10.81508876130
Okavango Basin,1999sep,average,4.50718501232
Cuvelai Basin,1999sep,average,1.60751982251
Zambezi Basin,2000apr,average,30.55359971280
Limpopo Basin,2000apr,average,37.42324274870
Okavango Basin,2000apr,average,29.28383026550
Cuvelai Basin,2000apr,average,41.79510866990
Zambezi Basin,2000aug,average,1.41330224620
Limpopo Basin,2000aug,average,3.58431754085
Okavango Basin,2000aug,average,0.57882131189
Cuvelai Basin,2000aug,average,0.19028059585
Zambezi Basin,2000dec,average,190.84480486800
Limpopo Basin,2000dec,average,69.87112321040
Okavango Basin,2000dec,average,79.11534904140
Cuvelai Basin,2000dec,average,63.14042258720
Zambezi Basin,2000feb,average,208.34389500900
Limpopo Basin,2000feb,average,260.01728436500
Okavango Basin,2000feb,average,155.36869220600
Cuvelai Basin,2000feb,average,79.45953786020
Zambezi Basin,2000jan,average,206.85691133100
Limpopo Basin,2000jan,average,167.49032335000
Okavango Basin,2000jan,average,156.57106805000
Cuvelai Basin,2000jan,average,120.74032702000
Zambezi Basin,2000jul,average,2.02307820392
Limpopo Basin,2000jul,average,5.64273832004
Okavango Basin,2000jul,average,0.35309621018
Cuvelai Basin,2000jul,average,0.03651753776
Zambezi Basin,2000jun,average,2.05718693323
Limpopo Basin,2000jun,average,10.07657065210
Okavango Basin,2000jun,average,1.05050062136
Cuvelai Basin,2000jun,average,0.28150776035
Zambezi Basin,2000mar,average,192.02952049300
Limpopo Basin,2000mar,average,110.23625303500
Okavango Basin,2000mar,average,115.57270310300
Cuvelai Basin,2000mar,average,112.98691466800
Zambezi Basin,2000may,average,5.94485313896
Limpopo Basin,2000may,average,14.90530470420
Okavango Basin,2000may,average,3.12173410603
Cuvelai Basin,2000may,average,1.65404351288
Zambezi Basin,2000nov,average,105.89046769400
Limpopo Basin,2000nov,average,87.85560257620
Okavango Basin,2000nov,average,36.01568113210
Cuvelai Basin,2000nov,average,13.62527766200
Zambezi Basin,2000oct,average,19.93345522710
Limpopo Basin,2000oct,average,37.99099971000
Okavango Basin,2000oct,average,22.17229581510
Cuvelai Basin,2000oct,average,17.32519819970
Zambezi Basin,2000sep,average,3.19070840804
Limpopo Basin,2000sep,average,8.49573830042
Okavango Basin,2000sep,average,3.27793871427
Cuvelai Basin,2000sep,average,1.28823884885
Zambezi Basin,2001apr,average,37.33472806530
Limpopo Basin,2001apr,average,26.25253473640
Okavango Basin,2001apr,average,64.40577765650
Cuvelai Basin,2001apr,average,96.39809689710
Zambezi Basin,2001aug,average,1.43609620511
Limpopo Basin,2001aug,average,4.34214385025
Okavango Basin,2001aug,average,0.75775120516
Cuvelai Basin,2001aug,average,0.19224460492
Zambezi Basin,2001dec,average,184.41750336100
Limpopo Basin,2001dec,average,115.54646517500
Okavango Basin,2001dec,average,68.80022937290
Cuvelai Basin,2001dec,average,41.41569256540
Zambezi Basin,2001feb,average,275.33827009500
Limpopo Basin,2001feb,average,116.10445809500
Okavango Basin,2001feb,average,130.11520841000
Cuvelai Basin,2001feb,average,140.61539210400
Zambezi Basin,2001jan,average,197.50790105800
Limpopo Basin,2001jan,average,42.86173669320
